Animal_ID,Named,DateTime_Intake,Found_Location,Intake_Type,Intake_Condition,Animal_Type,Sex_upon_Intake,Age_upon_Intake,Breed,Color,DateTime_Outcome,Sex_upon_Outcome,Age_upon_Outcome,binary_outcome,Length_of_Stay,Wild,Younger_than_1_Intake
A813930,N,2020-02-21 08:56:00,Austin (TX),Stray,Nursing,Cat,Unknown,0.0,Domestic Shorthair,Orange Tabby,2020-02-21 18:43:00,Unknown,0.0,0.0,0,N,Y
A813929,N,2020-02-21 08:56:00,Austin (TX),Stray,Nursing,Cat,Unknown,0.0,Domestic Shorthair,Orange Tabby,2020-02-21 18:43:00,Unknown,0.0,0.0,0,N,Y
A813928,N,2020-02-21 08:56:00,Austin (TX),Stray,Nursing,Cat,Intact Female,0.0,Domestic Shorthair,Tortie,2020-02-21 18:42:00,Intact Female,0.0,0.0,0,N,Y
A813927,N,2020-02-21 08:56:00,Austin (TX),Stray,Nursing,Cat,Unknown,0.0,Domestic Shorthair,Black,2020-02-21 18:42:00,Unknown,0.0,0.0,0,N,Y
A813926,N,2020-02-21 08:56:00,Austin (TX),Stray,Nursing,Cat,Unknown,0.0,Domestic Shorthair,Black,2020-02-21 18:42:00,Unknown,0.0,0.0,0,N,Y
A813923,Y,2020-02-21 08:21:00,Travis (TX),Stray,Injured,Dog,Intact Female,0.4166666666666667,German Shepherd,Black/Brown,2020-03-13 11:43:00,Intact Female,0.4166666666666667,0.0,21,N,Y
A813920,N,2020-02-20 22:26:00,Austin (TX),Stray,Sick,Dog,Intact Male,0.3333333333333333,Chihuahua Shorthair Mix,White/Tan,2020-02-21 17:27:00,Intact Male,0.3333333333333333,0.0,0,N,Y
A813919,Y,2020-02-20 22:19:00,Travis (TX),Stray,Normal,Dog,Intact Female,0.4166666666666667,German Shepherd Mix,Other,2020-03-02 12:51:00,Intact Female,0.4166666666666667,0.0,10,N,Y
A813918,N,2020-02-20 18:43:00,Austin (TX),Wildlife,Normal,Bat,Unknown,1.0,Other,Brown,2020-02-20 19:18:00,Unknown,1.0,1.0,0,Y,N
A813916,Y,2020-02-20 18:28:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,0.9166666666666666,Other,Black/Brown,2020-03-17 17:15:00,Spayed Female,0.9166666666666666,0.0,25,N,Y
A813915,Y,2020-02-20 12:59:00,Austin (TX),Owner Surrender,Sick,Dog,Intact Male,11.0,Pit Bull,Other,2020-02-20 17:45:00,Intact Male,11.0,1.0,0,N,N
A813913,Y,2020-02-20 17:18:00,Austin (TX),Stray,Normal,Dog,Intact Male,5.0,Other,Other,2020-02-27 12:17:00,Intact Male,5.0,0.0,6,N,N
A813910,N,2020-02-20 16:05:00,Travis (TX),Stray,Injured,Dog,Neutered Male,8.0,Chihuahua Shorthair,Tan,2020-02-21 12:11:00,Neutered Male,8.0,0.0,0,N,N
A813909,Y,2020-02-20 15:45:00,Austin (TX),Stray,Normal,Dog,Spayed Female,3.0,Other,Other,2020-02-20 17:23:00,Spayed Female,3.0,0.0,0,N,N
A813905,N,2020-02-20 16:00:00,Austin (TX),Wildlife,Normal,Bat,Unknown,2.0,Other,Brown,2020-02-21 09:34:00,Unknown,2.0,1.0,0,Y,N
A813902,N,2020-02-20 14:37:00,Austin (TX),Abandoned,Normal,Cat,Intact Male,3.0,Domestic Shorthair,Black/White,2020-02-24 16:20:00,Neutered Male,3.0,0.0,4,N,N
A813900,N,2020-02-20 15:50:00,Austin (TX),Wildlife,Normal,Bat,Unknown,1.0,Other,Brown,2020-02-20 19:17:00,Unknown,1.0,1.0,0,Y,N
A813899,N,2020-02-20 14:59:00,Austin (TX),Stray,Normal,Cat,Intact Male,0.5,Domestic Shorthair,Brown Tabby/White,2020-02-24 17:40:00,Neutered Male,0.5,0.0,4,N,Y
A813895,N,2020-02-20 14:16:00,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Other,Red/White,2020-02-24 17:42:00,Spayed Female,1.0,0.0,4,N,N
A813894,Y,2020-02-20 13:41:00,Travis (TX),Stray,Normal,Dog,Intact Male,1.0,Other,Other,2020-02-24 18:54:00,Neutered Male,1.0,0.0,4,N,N
A813893,Y,2020-02-20 13:33:00,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Chihuahua Shorthair,Brown/White,2020-02-25 12:28:00,Intact Male,2.0,0.0,4,N,N
A813892,N,2020-02-20 13:22:00,Travis (TX),Stray,Injured,Dog,Intact Female,2.0,Other,Other,2020-02-25 11:35:00,Intact Female,2.0,0.0,4,N,N
A813891,N,2020-02-20 13:21:00,Austin (TX),Stray,Normal,Cat,Intact Male,2.0,Domestic Shorthair,Other,2020-02-24 11:23:00,Intact Male,2.0,0.0,3,N,N
A813890,Y,2020-02-20 13:08:00,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,8.0,Maltese,White,2020-02-23 14:52:00,Spayed Female,8.0,0.0,3,N,N
A813889,Y,2020-02-20 13:07:00,Austin (TX),Stray,Normal,Dog,Intact Male,5.0,Other,Other,2020-02-25 14:16:00,Intact Male,5.0,0.0,5,N,N
A813888,N,2020-02-20 12:58:00,Austin (TX),Stray,Injured,Cat,Intact Male,2.0,Domestic Shorthair,Other,2020-02-20 14:36:00,Intact Male,2.0,0.0,0,N,N
A813886,Y,2020-02-20 12:48:00,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,0.5833333333333334,Domestic Shorthair,Black/White,2020-02-22 15:29:00,Spayed Female,0.5833333333333334,0.0,2,N,Y
A813883,Y,2020-02-20 12:29:00,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Other,Black/White,2020-03-02 12:51:00,Intact Female,1.0,0.0,11,N,N
A813881,Y,2020-02-20 11:53:00,Travis (TX),Stray,Normal,Cat,Spayed Female,11.0,Domestic Shorthair,Other,2020-03-10 14:19:00,Spayed Female,11.0,0.0,19,N,N
A813878,Y,2020-02-20 11:54:00,Austin (TX),Stray,Injured,Cat,Intact Female,0.25,Domestic Shorthair,Tortie,2020-03-05 16:00:00,Spayed Female,0.25,0.0,14,N,Y
A813875,N,2020-02-20 11:42:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.16666666666666666,Other,Red/White,2020-02-24 16:35:00,Neutered Male,0.25,0.0,4,N,Y
A813871,N,2020-02-20 11:00:00,Manor (TX),Stray,Normal,Dog,Intact Female,0.75,Shih Tzu,Black/White,2020-02-24 17:23:00,Spayed Female,0.75,0.0,4,N,Y
A813868,Y,2020-02-20 09:40:00,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,German Shepherd,Other,2020-02-20 11:31:00,Intact Male,2.0,0.0,0,N,N
A813867,N,2020-02-20 09:49:00,Austin (TX),Wildlife,Sick,Raccoon,Unknown,2.0,Other,Other,2020-02-21 09:42:00,Unknown,2.0,1.0,0,Y,N
A813865,N,2020-02-20 09:05:00,Travis (TX),Wildlife,Sick,Skunk,Unknown,1.0,Other,Black/White,2020-02-20 11:55:00,Unknown,1.0,1.0,0,Y,N
A813863,N,2020-02-20 08:06:00,Travis (TX),Owner Surrender,Nursing,Dog,Intact Male,0.0027397260273972607,Chihuahua Shorthair Mix,Black,2020-02-25 08:38:00,Intact Male,0.01643835616438356,1.0,5,N,Y
A813861,Y,2020-02-19 20:09:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.5,Other,Black/White,2020-02-25 11:21:00,Spayed Female,0.5,0.0,5,N,Y
A813860,Y,2020-02-19 18:52:00,Austin (TX),Stray,Normal,Dog,Spayed Female,0.9166666666666666,Maltese,White,2020-02-20 11:08:00,Spayed Female,1.0,0.0,0,N,Y
A813859,Y,2020-02-19 18:09:00,Austin (TX),Stray,Normal,Dog,Intact Female,3.0,Siberian Husky,Other,2020-02-20 14:30:00,Intact Female,3.0,0.0,0,N,N
A813857,Y,2020-02-19 17:02:00,Travis (TX),Stray,Normal,Dog,Intact Male,3.0,Labrador Retriever Mix,White/Tan,2020-02-25 16:54:00,Intact Male,3.0,0.0,5,N,N
A813855,N,2020-02-19 17:11:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.25,Other,Black,2020-02-24 17:00:00,Neutered Male,0.25,0.0,4,N,Y
A813851,Y,2020-02-19 16:11:00,Austin (TX),Stray,Normal,Cat,Neutered Male,6.0,Domestic Shorthair,Black/White,2020-02-23 12:06:00,Neutered Male,6.0,0.0,3,N,N
A813849,Y,2020-02-19 15:55:00,Jonestown (TX),Owner Surrender,Normal,Cat,Neutered Male,1.0,Other,Other,2020-03-08 16:54:00,Neutered Male,1.0,0.0,18,N,N
A813847,Y,2020-02-19 14:02:00,Austin (TX),Stray,Injured,Dog,Intact Male,3.0,Other,Black/Brown,2020-02-25 18:14:00,Neutered Male,3.0,0.0,6,N,N
A813844,Y,2020-02-19 12:51:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,14.0,Other,Black/Brown,2020-02-25 11:36:00,Intact Female,14.0,0.0,5,N,N
A813843,Y,2020-02-19 12:51:00,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,9.0,Other,White/Tan,2020-02-25 11:36:00,Neutered Male,9.0,0.0,5,N,N
A813840,Y,2020-02-19 12:51:00,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,9.0,Other,White/Tan,2020-03-05 13:35:00,Neutered Male,9.0,0.0,15,N,N
A813835,N,2020-02-19 12:59:00,Austin (TX),Wildlife,Sick,Coyote,Unknown,2.0,Other,Brown,2020-02-23 09:08:00,Unknown,2.0,1.0,3,Y,N
A813834,Y,2020-02-19 12:47:00,Austin (TX),Abandoned,Normal,Dog,Intact Male,1.0,Other,Black/White,2020-02-19 13:10:00,Intact Male,1.0,0.0,0,N,N
A813833,Y,2020-02-19 11:55:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,4.0,Other,Brown/White,2020-03-04 11:56:00,Neutered Male,4.0,0.0,14,N,N
A813830,Y,2020-02-19 12:03:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.9166666666666666,Other,Blue/White,2020-02-25 14:52:00,Intact Male,1.0,0.0,6,N,Y
A813829,N,2020-02-19 11:52:00,Travis (TX),Owner Surrender,Nursing,Dog,Intact Male,0.0027397260273972607,Chihuahua Shorthair Mix,Brown,2020-03-24 12:43:00,Intact Male,0.09615384615384616,0.0,34,N,Y
A813828,N,2020-02-19 11:52:00,Travis (TX),Owner Surrender,Nursing,Dog,Intact Male,0.0027397260273972607,Chihuahua Shorthair Mix,Brown,2020-03-24 12:43:00,Intact Male,0.09615384615384616,0.0,34,N,Y
A813827,N,2020-02-19 11:52:00,Travis (TX),Owner Surrender,Nursing,Dog,Intact Male,0.0027397260273972607,Chihuahua Shorthair Mix,Brown,2020-03-24 12:43:00,Intact Male,0.09615384615384616,0.0,34,N,Y
A813826,N,2020-02-19 11:52:00,Travis (TX),Owner Surrender,Nursing,Dog,Unknown,0.0027397260273972607,Chihuahua Shorthair Mix,Red,2020-03-02 09:06:00,Unknown,0.019230769230769232,1.0,11,N,Y
A813824,Y,2020-02-19 11:40:00,Park (TX),Stray,Normal,Dog,Intact Female,0.5,Other,Red/White,2020-02-25 17:31:00,Spayed Female,0.5,0.0,6,N,Y
A813823,Y,2020-02-19 10:40:00,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,3.0,Other,Other,2020-02-20 11:09:00,Neutered Male,3.0,0.0,1,N,N
A813822,Y,2020-02-19 10:27:00,Austin (TX),Public Assist,Normal,Dog,Neutered Male,6.0,Other,Brown/White,2020-02-20 17:51:00,Neutered Male,6.0,0.0,1,N,N
A813819,Y,2020-02-19 07:54:00,Austin (TX),Abandoned,Normal,Dog,Neutered Male,5.0,Other,Brown/White,2020-02-26 11:32:00,Neutered Male,5.0,0.0,7,N,N
A813818,N,2020-02-19 07:50:00,Austin (TX),Wildlife,Normal,Bat,Unknown,1.0,Other,Black,2020-02-20 10:55:00,Unknown,1.0,1.0,1,Y,N
A813817,Y,2020-02-19 07:39:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.25,Other,Other,2020-02-23 11:38:00,Intact Male,0.25,0.0,4,N,Y
A813816,N,2020-02-19 07:33:00,Austin (TX),Stray,Injured,Cat,Unknown,2.0,Domestic Shorthair,Black,2020-02-19 12:58:00,Unknown,2.0,1.0,0,N,N
A813814,N,2020-02-18 20:56:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.9166666666666666,Other,White/Tan,2020-02-25 11:39:00,Intact Female,1.0,0.0,6,N,Y
A813813,N,2020-02-18 20:56:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.9166666666666666,Other,Black,2020-02-25 11:38:00,Intact Female,1.0,0.0,6,N,Y
A813809,N,2020-02-18 18:55:00,Austin (TX),Stray,Normal,Cat,Intact Female,1.0,Domestic Shorthair,White/Orange Tabby,2020-02-21 18:42:00,Intact Female,1.0,0.0,2,N,N
A813808,N,2020-02-18 18:54:00,Austin (TX),Stray,Injured,Cat,Intact Female,12.0,Domestic Shorthair,Other,2020-02-24 00:00:00,Intact Female,12.0,0.0,5,N,N
A813806,N,2020-02-18 18:21:00,Austin (TX),Wildlife,Normal,Bat,Unknown,1.0,Other,Brown,2020-02-18 18:52:00,Unknown,1.0,1.0,0,Y,N
A813804,N,2020-02-18 16:49:00,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Other,Other,2020-02-19 11:21:00,Intact Male,2.0,0.0,0,N,N
A813802,Y,2020-02-18 16:32:00,Webberville (TX),Owner Surrender,Normal,Cat,Intact Female,0.6666666666666666,Domestic Longhair,Brown Tabby,2020-02-21 18:30:00,Spayed Female,0.6666666666666666,0.0,3,N,Y
A813801,Y,2020-02-18 16:32:00,Webberville (TX),Owner Surrender,Normal,Cat,Intact Female,0.6666666666666666,Domestic Longhair,Brown Tabby/White,2020-02-22 17:06:00,Spayed Female,0.6666666666666666,0.0,4,N,Y
A813800,Y,2020-02-18 16:51:00,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Labrador Retriever,Red/White,2020-02-28 12:25:00,Spayed Female,1.0,0.0,9,N,N
A813798,N,2020-02-18 16:06:00,Austin (TX),Owner Surrender,Normal,Guinea Pig,Unknown,0.25,Other,Tricolor,2020-02-23 15:32:00,Unknown,0.25,0.0,4,N,Y
A813797,N,2020-02-18 16:06:00,Austin (TX),Owner Surrender,Normal,Guinea Pig,Unknown,0.25,Other,Tricolor,2020-02-23 15:32:00,Unknown,0.25,0.0,4,N,Y
A813796,N,2020-02-18 16:06:00,Austin (TX),Owner Surrender,Normal,Guinea Pig,Unknown,0.25,Other,Tricolor,2020-02-23 15:32:00,Unknown,0.25,0.0,4,N,Y
A813795,N,2020-02-18 16:06:00,Austin (TX),Owner Surrender,Normal,Guinea Pig,Unknown,0.25,Other,Tricolor,2020-02-23 15:31:00,Unknown,0.25,0.0,4,N,Y
A813794,N,2020-02-18 16:06:00,Austin (TX),Owner Surrender,Normal,Guinea Pig,Unknown,0.5,Other,Tricolor,2020-02-23 15:30:00,Unknown,0.5,0.0,4,N,Y
A813793,N,2020-02-18 16:06:00,Austin (TX),Owner Surrender,Normal,Guinea Pig,Unknown,0.5,Other,Tricolor,2020-02-23 15:30:00,Unknown,0.5,0.0,4,N,Y
A813792,Y,2020-02-18 16:06:00,Austin (TX),Owner Surrender,Normal,Guinea Pig,Unknown,1.0,Other,Tricolor,2020-02-23 15:29:00,Unknown,1.0,0.0,4,N,N
A813791,Y,2020-02-18 16:06:00,Austin (TX),Owner Surrender,Normal,Guinea Pig,Unknown,1.0,Other,Tricolor,2020-02-23 15:28:00,Unknown,1.0,0.0,4,N,N
A813786,Y,2020-02-26 19:46:00,Travis (TX),Stray,Normal,Dog,Neutered Male,5.0,Other,Black,2020-03-07 13:13:00,Neutered Male,5.0,0.0,9,N,N
A813785,Y,2020-03-07 13:13:00,Travis (TX),Stray,Normal,Dog,Neutered Male,1.0,Other,Black/Brown,2020-03-11 16:41:00,Neutered Male,1.0,0.0,4,N,N
A813783,N,2020-02-18 14:45:00,Austin (TX),Stray,Injured,Cat,Intact Male,2.0,Other,Other,2020-02-18 16:06:00,Intact Male,2.0,1.0,0,N,N
A813781,N,2020-02-18 14:19:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.25,Other,Other,2020-02-22 17:17:00,Spayed Female,0.25,0.0,4,N,Y
A813780,N,2020-02-18 14:06:00,Travis (TX),Stray,Normal,Cat,Neutered Male,1.0,Domestic Shorthair,Brown Tabby/White,2020-02-23 17:35:00,Neutered Male,1.0,0.0,5,N,N
A813779,N,2020-02-18 13:35:00,Austin (TX),Stray,Normal,Cat,Intact Male,0.5,Domestic Shorthair,Brown Tabby/White,2020-02-23 17:35:00,Intact Male,0.5,0.0,5,N,Y
A813778,N,2020-02-18 13:35:00,Austin (TX),Stray,Normal,Cat,Intact Male,0.4166666666666667,Domestic Shorthair,Brown Tabby/White,2020-02-23 17:34:00,Intact Male,0.4166666666666667,0.0,5,N,Y
A813775,N,2020-02-18 12:39:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,0.00821917808219178,Chihuahua Shorthair Mix,Tricolor,2020-02-19 12:00:00,Intact Male,0.010958904109589041,0.0,0,N,Y
A813774,N,2020-02-18 12:39:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,0.00821917808219178,Chihuahua Shorthair Mix,White/Chocolate,2020-02-19 12:00:00,Intact Male,0.010958904109589041,0.0,0,N,Y
A813773,N,2020-02-18 12:39:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Female,0.00821917808219178,Chihuahua Shorthair Mix,Other,2020-02-19 11:59:00,Intact Female,0.010958904109589041,0.0,0,N,Y
A813772,N,2020-02-18 12:39:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,0.00821917808219178,Chihuahua Shorthair Mix,Black/White,2020-02-19 11:59:00,Intact Male,0.010958904109589041,0.0,0,N,Y
A813771,Y,2020-02-18 12:39:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Female,3.0,Chihuahua Shorthair Mix,Brown/White,2020-02-19 11:59:00,Intact Female,3.0,0.0,0,N,N
A813769,Y,2020-02-18 12:39:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,3.0,Chihuahua Shorthair Mix,Brown/White,2020-02-19 12:04:00,Intact Male,3.0,0.0,0,N,N
A813768,Y,2020-02-18 13:19:00,Austin (TX),Owner Surrender,Normal,Rabbit Sh,Intact Male,1.0,Other,White/Chocolate,2020-02-21 17:40:00,Intact Male,1.0,0.0,3,N,N
A813767,Y,2020-02-18 13:19:00,Austin (TX),Owner Surrender,Normal,Californian,Intact Male,1.0,Other,White/Chocolate,2020-03-05 16:04:00,Intact Male,1.0,0.0,16,N,N
A813766,Y,2020-02-18 12:39:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,3.0,Chihuahua Shorthair Mix,Other,2020-02-19 12:04:00,Intact Male,3.0,0.0,0,N,N
A813765,Y,2020-02-18 12:39:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,3.0,Chihuahua Shorthair Mix,White/Tan,2020-02-19 12:04:00,Intact Male,3.0,0.0,0,N,N
A813764,Y,2020-02-18 12:39:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,3.0,Chihuahua Shorthair Mix,Tricolor,2020-02-19 12:03:00,Intact Male,3.0,0.0,0,N,N
A813763,Y,2020-02-18 12:39:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Female,3.0,Chihuahua Shorthair Mix,White/Tan,2020-02-20 16:09:00,Spayed Female,3.0,0.0,2,N,N
A813762,Y,2020-02-18 12:39:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Female,3.0,Chihuahua Shorthair Mix,Brown/White,2020-02-19 12:04:00,Intact Female,3.0,0.0,0,N,N
A813761,Y,2020-02-18 13:14:00,Austin (TX),Stray,Injured,Cat,Intact Female,0.25,Domestic Shorthair,Other,2020-02-22 16:26:00,Spayed Female,0.25,0.0,4,N,Y
A813760,Y,2020-02-18 12:49:00,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Labrador Retriever,Brown/White,2020-02-25 11:40:00,Neutered Male,1.0,0.0,6,N,N
A813757,N,2020-02-18 12:26:00,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,German Shepherd/Australian Cattle Dog,Other,2020-02-20 13:05:00,Intact Female,1.0,0.0,2,N,N
A813756,Y,2020-02-18 12:23:00,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,10.0,Domestic Shorthair,Other,2020-02-22 11:15:00,Neutered Male,10.0,0.0,3,N,N
A813754,N,2020-02-18 12:08:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.16666666666666666,Other,Other,2020-02-22 15:08:00,Neutered Male,0.16666666666666666,0.0,4,N,Y
A813753,N,2020-02-18 12:00:00,Travis (TX),Owner Surrender,Sick,Cat,Intact Male,0.16666666666666666,Domestic Shorthair,Other,2020-02-21 17:40:00,Intact Male,0.16666666666666666,1.0,3,N,Y
A813752,Y,2020-02-18 11:45:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.25,Other,White,2020-03-06 16:49:00,Neutered Male,0.25,0.0,17,N,Y
A813750,Y,2020-02-18 11:13:00,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Labrador Retriever Mix,Tan,2020-02-18 17:24:00,Intact Male,2.0,0.0,0,N,N
A813749,N,2020-02-18 11:19:00,Austin (TX),Stray,Normal,Cat,Unknown,1.0,Domestic Medium Hair,Brown Tabby/White,2020-02-23 17:34:00,Unknown,1.0,0.0,5,N,N
A813746,N,2020-02-18 08:41:00,Austin (TX),Wildlife,Sick,Bat,Unknown,1.0,Other,Black,2020-02-24 12:54:00,Unknown,1.0,1.0,6,Y,N
A813744,Y,2020-02-17 23:42:00,Austin (TX),Stray,Normal,Dog,Spayed Female,3.0,Other,Black/Tan,2020-02-25 13:17:00,Spayed Female,3.0,0.0,7,N,N
A813743,Y,2020-02-17 23:42:00,Austin (TX),Stray,Normal,Dog,Spayed Female,3.0,Other,White/Tan,2020-02-25 13:16:00,Spayed Female,3.0,0.0,7,N,N
A813742,Y,2020-02-17 22:27:00,Austin (TX),Stray,Sick,Cat,Intact Male,0.16666666666666666,Domestic Shorthair,Black,2020-02-24 18:22:00,Intact Male,0.16666666666666666,0.0,6,N,Y
A813741,Y,2020-02-17 19:23:00,Austin (TX),Stray,Normal,Dog,Intact Male,3.0,Other,Other,2020-02-28 11:51:00,Intact Male,3.0,0.0,10,N,N
A813739,N,2020-02-17 16:59:00,Austin (TX),Public Assist,Normal,Cat,Intact Female,3.0,Domestic Longhair,Blue/White,2020-02-28 12:42:00,Intact Female,3.0,0.0,10,N,N
A813737,Y,2020-02-17 15:56:00,Outside Jurisdiction,Stray,Normal,Dog,Intact Female,3.0,German Shepherd,Black/Tan,2020-02-19 19:07:00,Intact Female,3.0,0.0,2,N,N
A813735,Y,2020-02-17 11:26:00,Outside Jurisdiction,Stray,Normal,Dog,Intact Male,5.0,German Shepherd,Other,2020-02-19 19:08:00,Intact Male,5.0,0.0,2,N,N
A813733,N,2020-02-17 11:49:00,Austin (TX),Stray,Injured,Cat,Intact Male,8.0,Domestic Medium Hair,Orange Tabby,2020-02-21 17:57:00,Intact Male,8.0,0.0,4,N,N
A813732,N,2020-02-17 11:17:00,Austin (TX),Stray,Normal,Dog,Intact Male,4.0,Chihuahua Shorthair,White/Tan,2020-02-25 12:26:00,Intact Male,4.0,0.0,8,N,N
A813731,N,2020-02-17 11:06:00,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Chihuahua Shorthair,White/Tan,2020-02-24 17:05:00,Neutered Male,2.0,0.0,7,N,N
A813729,N,2020-02-17 10:32:00,Austin (TX),Stray,Normal,Dog,Intact Female,2.0,Other,Black/White,2020-02-29 12:45:00,Spayed Female,2.0,0.0,12,N,N
A813728,Y,2020-02-17 10:32:00,Austin (TX),Stray,Injured,Dog,Intact Male,2.0,Chihuahua Shorthair,Black/Tan,2020-03-25 13:01:00,Neutered Male,2.0,0.0,37,N,N
A813725,Y,2020-02-16 23:56:00,Austin (TX),Public Assist,Normal,Dog,Neutered Male,2.0,Other,Black/Brown,2020-02-18 11:26:00,Neutered Male,2.0,0.0,1,N,N
A813724,Y,2020-03-10 11:26:00,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,0.16666666666666666,Labrador Retriever,Black/White,2020-03-10 16:58:00,Neutered Male,0.16666666666666666,0.0,0,N,Y
A813720,Y,2020-02-16 16:58:00,Austin (TX),Stray,Normal,Dog,Spayed Female,1.0,Other,Tricolor,2020-03-05 10:09:00,Spayed Female,1.0,0.0,17,N,N
A813719,Y,2020-02-16 17:09:00,Manor (TX),Stray,Normal,Dog,Intact Male,2.0,Other,Black/White,2020-02-21 12:50:00,Intact Male,3.0,0.0,4,N,N
A813718,Y,2020-02-23 18:08:00,Travis (TX),Owner Surrender,Normal,Cat,Neutered Male,0.6666666666666666,Domestic Shorthair,White/Orange Tabby,2020-02-24 14:07:00,Neutered Male,0.6666666666666666,0.0,0,N,Y
A813715,Y,2020-02-16 16:13:00,Austin (TX),Stray,Normal,Cat,Spayed Female,4.0,Domestic Shorthair,Other,2020-02-29 15:58:00,Spayed Female,4.0,0.0,12,N,N
A813714,Y,2020-02-16 15:35:00,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Chihuahua Shorthair Mix,Brown/White,2020-03-04 11:53:00,Neutered Male,1.0,0.0,16,N,N
A813713,Y,2020-02-16 15:20:00,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,4.0,Other,Other,2020-02-23 14:48:00,Neutered Male,4.0,0.0,6,N,N
A813712,N,2020-02-16 15:18:00,Austin (TX),Stray,Normal,Cat,Unknown,3.0,Domestic Shorthair,Brown Tabby,2020-02-20 17:37:00,Unknown,3.0,0.0,4,N,N
A813711,Y,2020-02-16 15:20:00,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,1.0,Domestic Shorthair,Other,2020-02-22 16:08:00,Neutered Male,1.0,0.0,6,N,N
A813710,N,2020-02-16 15:05:00,Austin (TX),Wildlife,Sick,Bat,Unknown,1.0,Other,Brown,2020-02-16 15:32:00,Unknown,1.0,1.0,0,Y,N
A813708,Y,2020-02-16 14:16:00,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Other,White,2020-02-18 15:00:00,Intact Male,1.0,0.0,2,N,N
A813705,Y,2020-02-16 13:25:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.25,Other,Tricolor,2020-02-28 19:32:00,Spayed Female,0.25,0.0,12,N,Y
A813704,Y,2020-02-16 13:25:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.25,Other,Tricolor,2020-02-23 16:55:00,Neutered Male,0.25,0.0,7,N,Y
A813703,N,2020-02-16 13:20:00,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Pit Bull Mix,Other,2020-02-18 14:46:00,Intact Male,1.0,0.0,2,N,N
A813702,N,2020-02-16 13:11:00,Austin (TX),Stray,Normal,Dog,Neutered Male,7.0,Chihuahua Shorthair Mix,Other,2020-02-21 16:22:00,Neutered Male,7.0,0.0,5,N,N
A813698,Y,2020-02-16 12:17:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Female,4.0,Australian Cattle Dog,Other,2020-02-18 12:19:00,Intact Female,4.0,0.0,2,N,N
A813697,Y,2020-02-16 12:17:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Female,5.0,Australian Cattle Dog,Black/White,2020-02-18 12:18:00,Intact Female,5.0,0.0,2,N,N
A813696,N,2020-02-16 12:00:00,Austin (TX),Stray,Normal,Dog,Neutered Male,13.0,Other,Brown,2020-02-16 15:59:00,Neutered Male,13.0,0.0,0,N,N
